Year,Title,Length,Director,Genre,Country,Screenings,Admissions,Gross Box Office
2024,Festa em Gion,LM,Kenji Mizoguchi,Drama,JP,2,38,"175,00"
2024,Few of Us,LM,Sharunas Bartas,Drama,"PT, FR, DE, LT",1,10,"51,75"
2024,Fighter,LM,Siddharth Anand,"Thriller, Aventura, Acção",IN,33,1178,"9655,85"
2024,Filhos,LM,Gustav Möller,"Drama, Thriller","FR, SE, DK",176,1327,"6887,77"
2024,Fim de Citação,LM,"Joaquim Pinto, Nuno Leonel",Drama,PT,1,2,"4,00"
2024,Fios de Tempo,CM,Joaquim Pavão,Drama,PT,1,6,"0,00"
2024,Five Nights at Freddy's O Filme,LM,Emma Tammi,"Thriller, Terror",US,12,137,"751,27"
2024,Fly Me to the Moon,LM,Sasha Chuk,Drama,HK,1,148,"231,00"
2024,Folhas Caídas,LM,Aki Kaurismäki,"Drama, Comédia","DE, FI",659,17752,"88652,65"
2024,Fordlandia Malaise,CM,Susana de Sousa Dias,"Drama, Épico/Histórico, Etnográfico",PT,1,22,"10,00"
2024,Foxy & Meg,Série,André Letria,"Fantasia, Aventura, TV/Audiovisual",PT,2,199,"0,00"
2024,Frágil,LM,Pedro Henrique,"Drama, Comédia",PT,2,30,"0,00"
2024,Francofonia,LM,Aleksandr Sokurov,"Drama, Épico/Histórico","FR, DE, NL",1,27,"163,25"
2024,Frankie,LM,Ira Sachs,Drama,"PT, FR",1,14,"32,00"
2024,Freeheld - Amor e Justiça,LM,Peter Sollett,"Drama, Romance, Biografia",US,1,87,"0,00"
2024,French Cancan,LM,Jean Renoir,"Drama, Comédia, Musical","FR, IT",1,17,"78,25"
2024,Fumar Causa Tosse,LM,Quentin Dupieux,"Comédia, Terror, Ficção Científica","FR, MC",2,6,"28,50"
2024,Fúria de Viver,LM,Nicholas Ray,"Drama, Romance",US,2,134,"991,00"
2024,Furiosa: Uma Saga Mad Max,LM,George Miller,"Aventura, Acção, Ficção Científica","US, AU",5113,66894,"467088,50"
2024,"Futura, ou o que está para vir",LM,Pietro Marcello,"Etnográfico, Educação",IT,2,149,"0,00"
2024,Gabriel e a Montanha,LM,Fellipe Barbosa,Drama,"FR, BR",1,12,"18,00"
2024,Galilebre e o Templo Perdido,LM,Ben Stassen,"Comédia, Aventura","FR, BE",10,1090,"4710,40"
2024,Garfield: O Filme,LM,Mark Dindal,"Comédia, Aventura","US, HK, GB",10596,220139,"1279915,78"
2024,Gatos Com Oito Vidas,LM,Tiago Roma Almeida,Drama,PT,3,442,"100,00"
2024,Gaza Meu Amor,LM,"Arab Nasser, Tarzan Nasser",Drama,"PT, FR, DE, PS, QA",3,102,"360,50"
2024,Geração Low-Cost,LM,"Julie Lecoustre, Emmanuel Marre",Desporto,"FR, BE",141,2138,"9894,09"
2024,Gharjwai,LM,Anil Budha Magar,Drama,NP,5,586,"0,00"
2024,Ghost: Rite Here Rite Now,N/D,"Alex Ross Perry, Tobias Forge",Concerto,US,6,865,"8559,90"
2024,Gipsofila,LM,Margarida Leitão,Biografia,PT,1,4,"10,00"
2024,Gladiador II,LM,Ridley Scott,"Acção, Épico/Histórico","US, GB",9146,325835,"2220433,24"
2024,Glória,LM,Manuela Viegas,Drama,"PT, FR, ES",1,102,"392,70"
2024,Gloria!,LM,Margherita Vicario,"Drama, Épico/Histórico","IT, CH",3,225,"87,00"
2024,Godzilla x Kong: O Novo Império,LM,Adam Wingard,"Aventura, Acção, Ficção Científica",US,1,7,"21,00"
2024,Godzilla x Kong: O Novo Império,LM,Adam Wingard,"Aventura, Acção, Ficção Científica",US,6504,117521,"799234,81"
2024,Gojira -1.0,LM,Takashi Yamazaki,"Fantasia, Aventura, Acção",JP,1413,17254,"131931,80"
2024,Goodrich,LM,Hallie Meyers-Shyer,"Drama, Comédia",US,209,1867,"11272,90"
2024,Gostam Todos da Mesma,LM,Wes Anderson,"Drama, Romance, Comédia",US,1,17,"0,00"
2024,Graça,LM,Ilya Povolotsky,Drama,RU,26,406,"1662,05"
2024,Graça Furiosa,LM,Paris Zarcilla,"Drama, Terror","GB, PH",125,506,"3012,38"
2024,Gracie e Pedro - Dupla Improvável,LM,"Kevin Donovan, Gottfried Roodt",Comédia,"US, CA, ZA",466,3859,"19998,39"
2024,Gran Turismo,LM,Neill Blomkamp,"Drama, Aventura, Acção","US, JP",3,453,"1517,55"
2024,Grand Tour,LM,Miguel Gomes,"Drama, Épico/Histórico",PT,995,11955,"65226,00"
2024,Grandes Esperanças,LM,Miguel Marques,"Drama, Comédia",PT,1,7,"0,00"
2024,Great Yarmouth - Provisional Figures,LM,Marco Martins,Drama,"PT, FR, GB",33,212,"542,12"
2024,Green Border - Zona de Exclusão,LM,Agnieszka Holland,Drama,PL,8,115,"299,00"
2024,Greice,LM,Leonardo Mouramateus,"Drama, Romance, Comédia","PT, BR",23,149,"906,25"
2024,Gru - O Maldisposto 4,LM,"Chris Renaud, Patrick Delage","Comédia, Aventura",US,17706,528854,"3096853,06"
2024,Guerra,LM,"José Oliveira, Marta Ramos",Drama,PT,2,105,"3,75"
2024,Guerra Civil,LM,Alex Garland,"Thriller, Acção","US, GB",4237,58371,"382728,19"
2024,Guerra Civil,LM,Pedro Caldas,Drama,PT,1,9,"43,20"
2024,Guerra e Paz,LM,King Vidor,"Drama, Romance, Guerra","US, IT",2,110,"813,00"
2024,GUST9723,LM,Olga Ramos,Artes,PT,1,95,"67,00"
2024,Há Lodo no Cais,LM,Elia Kazan,"Drama, Thriller, Policial",US,2,113,"813,25"
2024,Haikyu!! A Batalha na Lixeira,LM,Susumu Mitsunaka,"Drama, Comédia",JP,2295,19781,"125182,25"
2024,Halloween - O Regresso do Mal,LM,John Carpenter,"Thriller, Terror",US,1,47,"188,00"
2024,Hammarskjöld - Luta pela Paz,LM,Per Fly,"Drama, Thriller, Biografia","SE, ZA, NO",137,1083,"6433,71"
2024,Hanu Man,LM,Prasanth Varma,"Fantasia, Aventura, Acção",IN,6,36,"247,10"
2024,"Happy Birthday, Mr. Mograbi",LM,Avi Mograbi,N/D,"FR, IL",1,2,"4,00"
2024,Happy Hour: Hora Feliz,LM,Ryûsuke Hamaguchi,Drama,JP,6,35,"128,25"
2024,Harold e o Lápis Mágico,LM,Carlos Saldanha,"Comédia, Aventura",US,1073,11455,"65759,74"
2024,Hate to Love: Nickelback,LM,Leigh Brooks,"Biografia, Artes",CA,4,46,"348,10"
2024,Haverá Sangue,LM,Paul Thomas Anderson,Drama,US,1,65,"485,00"
2024,Helena e os Homens,LM,Jean Renoir,"Drama, Romance, Comédia","FR, IT",2,49,"266,00"
2024,Hellboy e o Homem Torto,LM,Brian Taylor,"Fantasia, Acção, Terror","US, DE, GB",1151,8628,"54028,06"
2024,Herege,LM,"Scott Beck, Bryan Woods","Thriller, Terror","US, CA",2202,30172,"191159,80"
2024,Hermitage: O Poder da Arte,LM,Michele Mally,Artes,IT,1,15,"65,00"
2024,Herói em 3 Dias,LM,Tarek Boudali,"Comédia, Acção",FR,158,775,"4828,18"
2024,Heróis na Hora,LM,"Ricard Cussó, Tania Vincent",Acção,AU,414,3258,"15038,19"
2024,História de um Proprietário Rural,LM,Yasujirô Ozu,Drama,JP,4,106,"659,25"
2024,História Trágica com Final Feliz,CM,Regina Pessoa,Drama,"PT, FR, CA",1,210,"0,00"
2024,Histórias de Bondade,LM,Yorgos Lanthimos,"Drama, Comédia","US, IE, GB",978,12742,"76772,45"
2024,Holy Motors,LM,Leos Carax,"Drama, Fantasia, Ficção Científica","FR, DE",9,87,"501,00"
2024,Holy Spider,LM,Ali Abbasi,"Drama, Thriller, Policial","FR, IT, DE, SE, DK, JO",4,103,"221,52"
2024,Homem Macaco,LM,Dev Patel,"Thriller, Acção","US, CA, IN, SG",1361,10622,"65543,31"
2024,Homem-Aranha: Através do Aranhaverso,LM,"Joaquim Dos Santos, Kemp Powers, Justin K. Thompson","Aventura, Acção",US,1,39,"67,50"
2024,Horizon: Uma Saga Americana - Capítulo 1,LM,Kevin Costner,"Drama, Western",US,1745,19778,"124359,22"
2024,Horizontes de Glória,LM,Stanley Kubrick,"Drama, Guerra",US,1,26,"111,50"
2024,How to Have Sex - A Primeira Vez,LM,Molly Manning Walker,Drama,"GB, GR",66,944,"3839,50"
2024,Hypnotic - Arma Invisível,LM,Robert Rodriguez,"Thriller, Acção","US, CA, GB",87,1457,"8623,38"
2024,Ice Merchants,CM,João Gonzalez,Drama,PT,1,20,"0,00"
2024,Ida,LM,Pawel Pawlikowski,Drama,"DK, PL",1,28,"113,00"
2024,Idade da Pedra,LM,Gonçalo Oliveira,Comédia,PT,118,733,"3992,99"
2024,IF: Amigos Imaginários,LM,John Krasinski,"Drama, Comédia",US,4772,64759,"372520,62"
2024,III Guerra Mundial,LM,Houman Seyyedi,"Drama, Aventura, Policial",IR,2,19,"54,00"
2024,Ilha da Cova da Moura,LM,Rui Simões,Drama,PT,1,14,"15,50"
2024,Ilia Topuria - Matador,LM,Giampaolo Manfreda,Desporto,ES,3,9,"82,55"
2024,Ilusão,LM,Sofia Marques,Drama,PT,1,49,"40,00"
2024,Imaculada,LM,Michael Mohan,Terror,"US, IT",2308,44499,"278740,43"
2024,Imitação Da Vida,LM,Douglas Sirk,"Drama, Romance",US,2,60,"302,50"
2024,In Broad Daylight,LM,Lawrence Kwan Chun Kan,Drama,HK,1,118,"260,00"
2024,Inferno,LM,Dario Argento,Terror,IT,1,32,"18,00"
2024,Inland Empire,LM,David Lynch,Thriller,"US, FR, PL",1,39,"188,25"
2024,Inocência – Um país onde ser oldado não é uma escolha,LM,Guy Davidi,Guerra,"DK, IL, IS, FI",1,20,"131,20"
2024,Inseparáveis,LM,Jérémie Degruson,Aventura,"FR, ES, BE",2142,42245,"226067,99"
2024,Instinto,LM,Halina Reijn,"Drama, Thriller",NL,2,4,"2,00"
2024,Interdito a Cães e Italianos,LM,Alain Ughetto,Aventura,"PT, FR, IT, CH, BE",10,332,"290,00"
2024,Intimidades,LM,Ryûsuke Hamaguchi,Drama,JP,4,58,"195,50"
2024,Inventário de Natal,CM,Miguel Gomes,Drama,PT,1,100,"0,00"
2024,Iris e os Homens,LM,Caroline Vignal,"Drama, Romance, Comédia",FR,301,2692,"14487,12"
2024,Iron Claw,LM,Sean Durkin,"Drama, Biografia, Desporto","US, GB",967,9246,"56680,90"
2024,Isto Acaba Aqui,LM,Justin Baldoni,"Drama, Romance",US,12244,378947,"2372134,09"
2024,"Ivan, o Terrível - Parte I",LM,Sergei M. Eisenstein,"Biografia, Épico/Histórico",SU,2,31,"155,00"
2024,Já Nada Sei,LM,Luís Diogo,Drama,PT,5,151,"188,50"
2024,J'accuse - O Oficial e o Espião,LM,Roman Polanski,"Drama, Thriller, Épico/Histórico","FR, IT",1,7,"27,50"
2024,Jaime,CM,António Reis,Biografia,PT,1,60,"128,00"
2024,Jaime,LM,António-Pedro Vasconcelos,Drama,"PT, BR, LU",2,619,"0,00"
2024,"Jaime Isidoro: divulgador, colecionador, artista",LM,Helena Mendes Pereira,Biografia,PT,3,107,"0,00"
2024,Jeanne du Barry - A Favorita do Rei,LM,Maïwenn,"Drama, Biografia, Épico/Histórico","FR, BE, RU, GB, SA",2,87,"26,25"
2024,Joga ou Morre,LM,"Eren Celeboglu, Ari Costa","Thriller, Terror","US, CA, GB",3,14,"80,20"
2024,Jogo de Assassinos,LM,Phillip Noyce,"Acção, Policial",US,479,2924,"17745,18"
2024,Johnny Coração de Vidro,LM,Koreyoshi Kurahara,"Acção, Policial",JP,2,15,"71,10"
2024,Johnny Guitar,LM,Nicholas Ray,"Drama, Western",US,3,203,"1485,50"
2024,Johnny Puff: Missão Secreta,LM,Néstor F. Dennis,Aventura,"IT, ES",676,8656,"40950,61"
2024,Joker,LM,Todd Phillips,"Drama, Thriller, Policial","US, CA",55,766,"2513,17"
2024,Joker: Loucura a Dois,LM,Todd Phillips,"Drama, Thriller, Policial",US,8217,211480,"1361881,14"
2024,"Juan Mariné, Um Siglo de Cine",LM,María Luisa Pujol,Biografia,ES,2,3,"18,60"
2024,Júlio César,LM,Joseph L. Mankiewicz,"Drama, Épico/Histórico",US,2,73,"411,25"
2024,Jung Kook: I am still,LM,Jun-Soo Park,Artes,KR,75,5536,"55329,05"
2024,Justiça Artificial,LM,Simón Casal,"Thriller, Ficção Científica","PT, ES",53,352,"1058,80"
2024,Justiça para Emmett Till,LM,Chinonye Chukwu,"Drama, Biografia, Épico/Histórico",US,3,145,"326,50"
2024,Juventude Em Marcha,LM,Pedro Costa,Drama,"PT, FR, CH",1,10,"0,00"
2024,Kantara,LM,Rishab Shetty,"Drama, Aventura, Acção",IN,1,126,"0,00"
2024,Keep Rolling,LM,Lim-Chung Man,"Etnográfico, Política",HK,1,84,"160,00"
2024,Kill: Viagem Mortal,LM,Nikhil Nagesh Bhat,"Drama, Acção, Policial","US, IN",114,598,"3749,17"
2024,Killies,CM,David Rebordão,Terror,PT,3,239,"0,00"
2024,Kiss the Future,LM,Nenad Cicin-Sain,N/D,"US, IE",4,9,"77,30"
2024,"Kraven, o Caçador",LM,J. C. Chandor,"Thriller, Acção",US,3009,47163,"316852,36"
2024,Kubrick por Kubrick,LM,Gregory Monro,Biografia,"FR, PL",2,39,"227,10"
2024,Kuxa Kanema - O Nascimento do Cinema,CM,Margarida Cardoso,Política,PT,1,18,"2,00"
2024,La caja - A Caixa,LM,Lorenzo Vigas,Drama,"US, MX",1,29,"40,00"
2024,La nuit des traquées,LM,Jean Rollin,"Drama, Terror",FR,1,13,"47,75"
2024,La Soufrière,CM,Werner Herzog,Biografia,DE,1,19,"22,00"
2024,Ladrão de Casaca,LM,Alfred Hitchcock,"Romance, Thriller",US,2,84,"581,25"
2024,Ladrões de Bicicletas,LM,Vittorio De Sica,"Drama, Policial",IT,1,63,"0,00"
2024,Lágrimas e Suspiros,LM,Ingmar Bergman,"Drama, Romance",SE,15,388,"2060,25"
2024,Laranja Mecânica,LM,Stanley Kubrick,"Drama, Ficção Científica","US, GB",2,112,"864,25"
2024,Laufey - Uma Noite Sinfónica No Hollywood Bowl,N/D,Sam Wrench,Concerto,US,4,373,"3818,40"
2024,Le Bateau de l'exil,CM,Jocelyne Saab,Drama,LB,4,36,"0,00"
2024,Le Front du refus,CM,Jocelyne Saab,Guerra,LB,4,36,"0,00"
2024,Lee Miller: Na Linha da Frente,LM,Ellen Kuras,Drama,"US, AU, IE, GB, NO, SG",4020,56214,"342338,20"
2024,Légua,LM,"João Miller Guerra, Filipa Reis",Drama,"PT, FR, IT",1,20,"0,00"
2024,Lendarys - A Lenda,LM,"Philippe Duchene, Cuvelier Jean-Baptiste","Fantasia, Aventura","FR, CA",456,3919,"21759,77"
2024,Les enfants de la guerre,CM,Jocelyne Saab,Guerra,LB,4,36,"0,00"
2024,Les Femmes palestiniennes,CM,Jocelyne Saab,Guerra,LB,4,40,"80,00"
2024,Leva-me Para a Lua,LM,Greg Berlanti,"Romance, Comédia","US, GB",2064,23296,"148017,13"
2024,Levante,LM,Lillah Halla,Drama,"FR, BR, UY",45,301,"1092,15"
2024,Libertad,LM,Clara Roquet,Drama,"ES, BE",2,105,"0,00"
2024,Lili Marlene,LM,Rainer Werner Fassbinder,"Drama, Romance, Musical",DE,1,37,"31,00"
2024,Lilith e o Seu Destino,LM,Robert Rossen,Drama,US,4,82,"465,50"
2024,Lindo Menino,LM,Viljar Bøe,"Thriller, Terror",NO,1,20,"101,15"
2024,Linha Vermelha,LM,José Filipe Costa,"Biografia, Épico/Histórico",PT,1,35,"0,00"
2024,Linhas de Wellington,LM,Valeria Sarmiento,"Guerra, Épico/Histórico",PT,2,7,"25,50"
2024,Lobo e Cão,LM,Cláudia Varejão,Drama,PT,2,67,"155,00"
2024,Lola,LM,Jacques Demy,"Drama, Romance","FR, IT",5,159,"836,25"
2024,"Lola, Uma Mulher Alemã",LM,Rainer Werner Fassbinder,"Drama, Comédia",DE,1,34,"18,00"
2024,Longing - À Descoberta do Passado,LM,Savi Gabizon,"Drama, Comédia",CA,388,4375,"26578,84"
2024,Lord Jim,LM,Richard Brooks,"Drama, Romance, Aventura","US, GB",2,56,"250,25"
2024,Loulou,LM,Maurice Pialat,"Drama, Romance",FR,1,28,"56,00"
2024,Lucefece,LM,Ricardo Leite,"Biografia, Política",PT,1,13,"46,00"
2024,Lugar em Parte Nenhuma,CM,"João Rodrigues, Bárbara Oliveira","Drama, Política",PT,4,96,"128,00"
2024,Lupin III: O Castelo de Cagliostro,LM,Hayao Miyazaki,"Aventura, Acção",JP,164,1023,"6279,77"
2024,Luz de Inverno,LM,Ingmar Bergman,Drama,SE,12,206,"1108,00"
2024,Luz Obscura,LM,Susana de Sousa Dias,Drama,PT,1,2,"10,00"
2024,M. Butterfly,LM,David Cronenberg,"Drama, Romance","US, CA",2,58,"366,75"
2024,Ma Femme Chamada Bicho,LM,José Álvaro Morais,Biografia,PT,1,87,"551,00"
2024,Ma ma,LM,Julio Medem,Drama,"FR, ES",1,50,"0,00"
2024,Má Raça,LM,Leos Carax,"Drama, Romance","FR, CH",2,27,"135,50"
2024,Mad Max: Estrada da Fúria,LM,George Miller,"Thriller, Aventura, Acção","US, AU",1,100,"0,00"
2024,Madadayo - Ainda Não!,LM,Akira Kurosawa,Drama,JP,1,37,"175,00"
2024,Madame Butterfly,N/D,N/D,Ópera,GB,17,900,"10954,40"
2024,Madame de...,LM,Max Ophüls,"Drama, Romance","FR, IT",1,23,"103,25"
2024,Madame Satã,LM,Karim Aïnouz,"Drama, Policial, Biografia","FR, BR",1,42,"233,00"
2024,Madame Web,LM,S.J. Clarkson,"Aventura, Acção, Ficção Científica",US,5056,81454,"527935,46"
2024,Made in USA,LM,Jean-Luc Godard,"Comédia, Policial",FR,25,380,"1772,75"
2024,Mãe,LM,João Brás,Drama,PT,199,1949,"10591,51"
2024,Mãe e Filho,LM,Aleksandr Sokurov,Drama,"DE, RU",1,31,"178,50"
2024,"Mãe Fora, Dia Santo em Casa... Outra Vez!",LM,Ludovic Bernard,Comédia,FR,399,3949,"21674,91"
2024,Mães Paralelas,LM,Pedro Almodóvar,Drama,"FR, ES",2,37,"70,00"
2024,Maestro,LM,Bradley Cooper,"Drama, Biografia, Concerto",US,240,5122,"29348,62"
2024,Magister,CM,Gustavo Dos Santos,N/D,PT,2,12,"0,00"
2024,Mahajatra,LM,Pradeep Bhattarai,Comédia,NP,6,667,"0,00"
2024,"Maiddan, o Génio do Futebol",LM,Amit Ravindernath Sharma,"Drama, Biografia, Épico/Histórico",IN,6,23,"148,50"
2024,Mais que Nunca,LM,Emily Atef,"Drama, Romance","FR, DE, LU, NO",185,1854,"10307,16"
2024,Mal Viver,LM,João Canijo,Drama,"PT, FR",35,483,"1329,64"
2024,Maldita Mulher,LM,John Cromwell,"Drama, Thriller, Policial",US,2,40,"187,00"
2024,Malmkrog,LM,Cristi Puiu,"Drama, Épico/Histórico","SE, CH, RO, BA, RS",1,22,"137,75"
2024,Mamã,LM,Xavier Dolan,Drama,CA,1,38,"0,00"
2024,Mamã Küsters vai para o Céu,LM,Rainer Werner Fassbinder,Drama,DE,1,16,"78,00"
2024,Mamma Roma,LM,Pier Paolo Pasolini,Drama,IT,1,33,"56,50"
2024,Mamonas Assassinas: O Filme,LM,Edson Spinello,"Drama, Biografia",BR,358,1957,"11589,02"
2024,Mancha e Manchinhas,CM,"Lotta Geffenblad, Uzi Geffenblad",Aventura,SE,2,199,"0,00"
2024,Mandabi,LM,Ousmane Sembene,"Drama, Comédia","FR, SN",1,19,"0,00"
2024,Mandíbulas,LM,Quentin Dupieux,"Comédia, Fantasia","FR, BE",2,10,"44,00"
2024,Manga d'Terra,LM,Basil da Cunha,Drama,"PT, CH",269,2061,"10178,74"
2024,Manon,N/D,N/D,Bailado,GB,18,715,"8786,35"
2024,Mãos no Fogo,LM,Margarida Gil,Drama,PT,163,889,"3909,63"
2024,Máquina Fantástica,LM,"Axel Danielson, Maximilien Van Aertryck",N/D,"SE, DK",22,109,"520,20"
2024,Marcha sobre Roma,LM,Mark Cousins,"Épico/Histórico, Política",IT,4,132,"74,00"
2024,Margot,LM,Catarina Alves Costa,Biografia,PT,2,42,"52,00"
2024,Marguerite,LM,Xavier Giannoli,Drama,"FR, BE, CZ",1,120,"0,00"
2024,Maria do Mar (1930),LM,José Leitão de Barros,"Drama, Romance",PT,1,78,"0,00"
2024,Marighella,LM,Wagner Moura,"Drama, Biografia, Épico/Histórico",BR,2,104,"39,00"
2024,Mário,LM,Billy Woodberry,Biografia,"PT, FR",64,664,"3575,70"
2024,Mariupolis 2,LM,Mantas Kvedaravicius,"Drama, Guerra","FR, DE, LT",2,18,"22,00"
2024,Marnie,LM,Alfred Hitchcock,Drama,US,2,77,"410,00"
2024,Martha,LM,Rainer Werner Fassbinder,"Drama, Thriller",DE,1,32,"9,00"
2024,Marvin,LM,Anne Fontaine,Drama,FR,1,60,"0,00"
2024,Masha e o Urso: Diversão a Dobrar,LM,Artyom Naumov,Aventura,RU,1528,24550,"129075,32"
2024,Massacre No Texas,LM,Tobe Hooper,Terror,US,131,2776,"17932,73"
2024,Matar ou Não Matar,LM,Nicholas Ray,Drama,US,1,59,"53,00"
2024,Mataram o Pianista,LM,"Fernando Trueba, Javier Mariscal","Musical, Biografia","PT, FR, NL, ES, PE",196,1339,"7348,58"
2024,Mate-me por favor,LM,Anita Rocha da Silveira,Drama,"AR, BR",1,11,"0,00"
2024,Mátria,LM,Álvaro Gago,Drama,ES,51,561,"1843,40"
2024,Mavka: A Alma da Floresta,LM,"Oleh Malamuzh, Oleksandra Ruban","Comédia, Aventura","US, UA",2,71,"244,50"
2024,May December: Segredos de Um Escândalo,LM,Todd Haynes,"Drama, Comédia",US,77,1615,"8208,16"
2024,Mean Girls,LM,"Samantha Jayne, Arturo Perez Jr.","Comédia, Musical",US,2514,35765,"218513,50"
2024,Medieval,LM,Petr Jákl,"Drama, Acção, Guerra, Épico/Histórico",CZ,49,362,"2167,34"
2024,Megalopolis,LM,Francis Ford Coppola,"Drama, Fantasia, Ficção Científica",US,1510,27402,"150854,89"
2024,Memória,LM,Michel Franco,Drama,"US, MX",299,2837,"16636,23"
2024,Menina,CM,Simão Cayatte,Drama,PT,4,96,"128,00"
2024,Metáfora ou a Tristeza Virada do Avesso,CM,Catarina Vasconcelos,N/D,"PT, GB",4,51,"58,00"
2024,Meu Nome é Gal,LM,"Dandara Ferreira, Lô Politi","Musical, Biografia",BR,202,2178,"9528,49"
2024,"Mi Iubita, Meu Amor",LM,Noémie Merlant,Drama,FR,1,54,"0,00"
2024,Milagre,LM,Bogdan George Apetri,"Drama, Thriller, Policial","CZ, RO, LV",126,761,"4080,65"
2024,Miller's Girl - A Favorita,LM,Jade Halley Bartlett,"Drama, Comédia",US,352,2577,"15279,90"
2024,Minha Linda Senhora,LM,George Cukor,"Romance, Musical",US,2,122,"864,25"
2024,Miragem,LM,Svetozar Ristovski,Drama,MK,1,6,"0,00"
2024,Misericordia,LM,Emma Dante,Drama,IT,1,166,"645,00"
2024,Mistérios de Lisboa,LM,Raúl Ruiz,"Drama, Épico/Histórico","PT, FR",2,16,"74,50"
2024,Miúcha A Voz Da Bossa Nova,LM,"Liliane Mutti, Daniel Zarvos","Biografia, Artes","US, FR, BR",1,5,"15,00"
2024,MMXX,LM,Cristi Puiu,"Drama, Comédia","FR, RO, MD",10,99,"352,25"
2024,Mobile Suit Gundam SEED FREEDOM,LM,Mitsuo Fukuda,"Aventura, Acção",JP,6,67,"450,90"
2024,Modigliani - O Pintor Maldito,LM,Valeria Parisi,Biografia,IT,1,24,"97,00"
2024,Moloch: Sacrifício Demoníaco,LM,Nico van den Brink,Terror,NL,41,563,"3143,14"
2024,Mónica e o Desejo,LM,Ingmar Bergman,"Drama, Romance",SE,20,607,"3249,50"
2024,Monos,LM,Alejandro Landes,"Drama, Thriller","US, CO, DE, NL, AR, SE, CH, DK, UY",1,36,"0,00"
2024,"Montado, O Bosque do Lince Ibérico",LM,Joaquín Gutiérrez Acha,Natureza,"PT, ES",1,144,"0,00"
2024,Montanha,LM,João Salaviza,Drama,"PT, FR",1,41,"0,00"
2024,Morada,LM,Eva Ângelo,"Épico/Histórico, Artes",PT,1,5,"13,00"
2024,Morangos Silvestres,LM,Ingmar Bergman,Drama,SE,25,1023,"5387,50"
2024,Mosquito,LM,João Nuno Pinto,"Drama, Guerra",PT,1,1,"3,50"
2024,Motel Destino,LM,Karim Aïnouz,"Thriller, Adulto/Erótico","FR, DE, BR, GB",218,2470,"13526,86"
2024,Mother's Wish - Desejo de Mãe,LM,Joonas Berghäll,Biografia,"PT, US, MX, CA, SE, RU, DK, GB, KZ, FI, KE",1,13,"0,00"
2024,Mr. Klein - Um Homem na Sombra,LM,Joseph Losey,"Drama, Policial","FR, IT",4,119,"695,00"
2024,Mufasa: O Rei Leão,LM,Barry Jenkins,"Drama, Fantasia, Aventura",US,6312,260479,"1706544,56"
2024,Mulher de Um Espião,LM,Kiyoshi Kurosawa,"Drama, Guerra, Épico/Histórico",JP,1,21,"0,00"
2024,Mulheres da Noite,LM,Kinuyo Tanaka,Drama,JP,6,176,"381,00"
2024,Mulheres que Esperam,LM,Ingmar Bergman,"Drama, Comédia",SE,19,568,"2975,00"
2024,Mulheres Traídas - O Making Of,CM,Miguel Marques,Drama,PT,1,10,"0,00"
2024,Mulherzinhas,LM,Greta Gerwig,"Drama, Romance",US,2,51,"307,50"
2024,Mustang,LM,Deniz Gamze Ergüven,Drama,"FR, DE, TR, QA",1,70,"0,00"
2024,My Hero Academia: És O Próximo,LM,Tensai Okamura,"Acção, Ficção Científica",JP,656,3348,"20271,99"
2024,Na Mata dos Medos,LM,António Borges Correia,Drama,PT,58,187,"1297,28"
2024,Na Sombra e no Silêncio,LM,Robert Mulligan,"Drama, Policial",US,1,86,"0,00"
2024,Na Terra de Santos e Pecadores,LM,Robert Lorenz,"Thriller, Acção, Policial",IE,629,7966,"48917,32"
2024,Nação Valente,LM,Carlos Conceição,"Drama, Guerra",PT,26,188,"557,98"
2024,Nada a Esconder,LM,Michael Haneke,"Drama, Thriller","US, FR, IT, DE, AT",1,22,"0,00"
2024,Nada a Perder,LM,Delphine Deloget,Drama,"FR, BE",167,1043,"5931,49"
2024,Nam June Paik: O Artista que Antecipou o Futuro,LM,Amanda Kim,Biografia,US,1,22,"77,00"
2024,"Não Apaguem os Nossos Rastos! Dominique Grange, uma Cantora de Protesto",LM,Pedro Fidalgo,"Artes, Política","PT, FR",1,43,"0,00"
2024,Não Apagues a Luz,LM,Andy Fickman,Terror,US,41,660,"3693,70"
2024,Não Esperes Demasiado do Fim do Mundo,LM,Radu Jude,Comédia,"FR, LU, RO, HR",142,1555,"8493,23"
2024,Não Fales do Mal,LM,James Watkins,"Thriller, Terror",US,3489,45596,"282531,61"
2024,Não Sou Nada - The Nothingness Club,LM,Edgar Pêra,Drama,PT,55,1121,"2839,51"
2024,Napoleão,LM,Ridley Scott,"Aventura, Acção, Biografia","US, GB",928,17869,"106516,44"
2024,Napoleão - em Nome da Arte,LM,Giovanni Piscaglia,Artes,IT,1,11,"48,00"
2024,Natal dos Pinguins,CM,Arjan Wilschut,Aventura,NL,2,199,"0,00"
2024,Natureza Humana,CM,Mónica Lima,Drama,PT,1,1,"2,00"
2024,Natureza Morta,LM,Susana de Sousa Dias,"Drama, Épico/Histórico","PT, FR",2,80,"22,00"
2024,Natureza Violenta,LM,Chris Nash,"Drama, Thriller, Terror",CA,98,824,"4798,91"
2024,Nayola,LM,José Miguel Ribeiro,Fantasia,PT,7,456,"56,00"
2024,NCT Dream Mystery Lab: Dream()scape in Cinemas,N/D,Yoon-Dong Oh,Concerto,KR,6,264,"2678,95"
